ISO3,Country,Region,Geographic_Zone,SurveyYear,Data_Source_ANC,Data_Source_TFR,Data_Source_Socioeconomic,Skilled_ANC_pct,No_ANC_pct,Skilled_Delivery_pct,Health_Facility_Delivery_pct,TFR,Adolescent_Fertility_Rate,General_Fertility_Rate,Care_Efficiency_Index,Risk_Zone,ANC_zscore,TFR_zscore,LISA_ANC,Quad_ANC,LISA_TFR,Quad_TFR,Moran_I_ANC,p_ANC,Moran_I_TFR,p_TFR,n_regions,N_Districts,Total_Population,Poverty_Incidence_mean_pct,Poverty_Intensity_mean_pct,Illiteracy_Rate_pct,Uninsurance_Rate_pct,Unemployment_Rate_pct,Youth_Dependency_Ratio,Illiterate_Population,Uninsured_Population,Total_Population.1,Female_Pop_0_14,Male_Pop_0_14,Female_Pop_15_64,Male_Pop_15_64,Female_Pop_65plus,Male_Pop_65plus,Risk_Zone_Grand,ANC_z_year,TFR_z_year,Risk_Zone_YearStratified
GHA,Ghana,Greater Accra,Southern Belt,2003,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,96.5,3.0,81.7,80.1,2.9,37.0,91.0,33.276,Resilient,0.4654505567256114,-1.6489046518477202,0.1364,HH,0.4674,LL,0.2579,0.016,0.1109,0.051,10,29,5445135,12.941379310344828,43.193103448275856,10.56,39.63,44.46,45.15,575253,2157640,5445135,820623,816969,1847164,1779901,102495,77983,Resilient,1.0404406508662916,-2.0630099927482233,Resilient
GHA,Ghana,Greater Accra,Southern Belt,2008,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,94.2,2.8,83.2,82.5,2.5,29.0,89.0,37.68,Resilient,0.1662727383685647,-2.031741820226244,0.3531,LL,0.2094,LL,0.1475,0.059,-0.0483,0.278,10,29,5445135,12.941379310344828,43.193103448275856,10.56,39.63,44.46,45.15,575253,2157640,5445135,820623,816969,1847164,1779901,102495,77983,Resilient,-0.712436754910434,-1.7897491361761708,Emerging
GHA,Ghana,Greater Accra,Southern Belt,2014,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,98.1,1.9,95.4,95.2,2.8,30.0,103.0,35.036,Resilient,0.6735742564522521,-1.7446139439423511,-0.1779,HL,0.2748,LL,0.0394,0.134,0.1969,0.022,10,29,5445135,12.941379310344828,43.193103448275856,10.56,39.63,44.46,45.15,575253,2157640,5445135,820623,816969,1847164,1779901,102495,77983,Resilient,0.4013549279607724,-1.9320329589853427,Resilient
GHA,Ghana,Greater Accra,Southern Belt,2016,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,96.3,3.7,,,3.3,47.0,121.0,29.182,Resilient,0.4394350942597808,-1.2660674834691958,0.3642,LL,0.5865,LL,0.1823,0.024,0.1143,0.026,10,29,5445135,12.941379310344828,43.193103448275856,10.56,39.63,44.46,45.15,575253,2157640,5445135,820623,816969,1847164,1779901,102495,77983,Resilient,-0.6115457625121706,-1.3143394354803362,Emerging
GHA,Ghana,Greater Accra,Southern Belt,2019,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,99.2,0.8,,,2.7,33.0,96.0,36.741,Resilient,0.8166593000143192,-1.840323236036982,0.0673,HH,0.8153,LL,-0.0823,0.354,0.2127,0.016,10,29,5445135,12.941379310344828,43.193103448275856,10.56,39.63,44.46,45.15,575253,2157640,5445135,820623,816969,1847164,1779901,102495,77983,Resilient,0.6939149902238803,-1.8314808519364885,Resilient
GHA,Ghana,Greater Accra,Southern Belt,2022,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,95.8,4.2,92.3,91.3,2.9,39.0,101.0,33.034,Resilient,0.3743964380952054,-1.6489046518477202,-1.1379,LH,1.0746,LL,-0.1067,0.496,0.5696,0.001,13,29,5445135,12.941379310344828,43.193103448275856,10.56,39.63,44.46,45.15,575253,2157640,5445135,820623,816969,1847164,1779901,102495,77983,Resilient,-1.1867293265692478,-1.398483729841323,Emerging
GHA,Ghana,North East,Northern Belt,2022,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,95.6,4.3,83.4,82.6,6.6,121.0,223.0,14.485,Workhorse,0.3483809756293748,1.8923391556536289,,,,,-0.1067,0.496,0.5696,0.001,13,6,658946,48.28333333333333,45.38333333333333,50.82,24.55,65.37,87.53,334882,161761,658946,145161,151287,177309,161369,14327,9493,Workhorse,-1.3135553614697792,2.1352458899528477,Critical
GHA,Ghana,Northern,Northern Belt,1988,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,53.7,43.8,14.4,,6.9,93.0,235.0,7.783,Critical,-5.101858410962047,2.1794670319375227,-0.847,LH,0.2026,HH,-0.0435,0.158,-0.0978,0.299,8,16,2303508,43.4,44.4,46.58,35.25,55.26,82.56,1072919,812099,2303508,495403,516280,632600,592733,36972,29520,Critical,-2.2623980086923243,0.49817332452087554,Critical
GHA,Ghana,Northern,Northern Belt,1993,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,73.2,25.4,17.5,16.3,6.0,115.0,203.0,12.2,Critical,-2.565350820543604,1.3180834030858428,0.4664,LL,0.4877,HH,0.2283,0.02,-0.0507,0.268,10,16,2303508,43.4,44.4,46.58,35.25,55.26,82.56,1072919,812099,2303508,495403,516280,632600,592733,36972,29520,Critical,-1.8005802712688577,1.1795808759660302,Critical
GHA,Ghana,Northern,Northern Belt,1998,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,74.8,18.9,16.5,15.6,5.4,81.0,181.0,13.852,Critical,-2.357227120816963,0.7438276505180568,0.7131,LL,0.2849,HH,0.363,0.008,0.1156,0.049,10,16,2303508,43.4,44.4,46.58,35.25,55.26,82.56,1072919,812099,2303508,495403,516280,632600,592733,36972,29520,Critical,-1.267188373498508,0.8977391933440204,Critical
GHA,Ghana,Northern,Northern Belt,2003,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,84.6,14.8,22.4,20.7,6.0,82.0,196.0,14.1,Critical,-1.082469459991285,1.3180834030858428,0.7774,LL,0.1213,HH,0.2579,0.016,0.1109,0.051,10,16,2303508,43.4,44.4,46.58,35.25,55.26,82.56,1072919,812099,2303508,495403,516280,632600,592733,36972,29520,Critical,-1.6867055485409461,1.6552056918561342,Critical
GHA,Ghana,Northern,Northern Belt,2008,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,96.0,3.3,35.4,35.0,5.7,82.0,185.0,16.842,Workhorse,0.400411900561036,1.03095552680195,0.1636,HH,-0.1385,HL,0.1475,0.059,-0.0483,0.278,10,16,2303508,43.4,44.4,46.58,35.25,55.26,82.56,1072919,812099,2303508,495403,516280,632600,592733,36972,29520,Workhorse,0.4860549823220616,1.5791904142730917,Workhorse
GHA,Ghana,Northern,Northern Belt,2014,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,93.9,5.7,53.4,52.8,5.9,82.0,195.0,15.915,Workhorse,0.1272495446698198,1.222374110991212,-0.2592,LH,0.4118,HH,0.0394,0.134,0.1969,0.022,10,16,2303508,43.4,44.4,46.58,35.25,55.26,82.56,1072919,812099,2303508,495403,516280,632600,592733,36972,29520,Workhorse,-1.7324307649952484,1.6759803981559602,Critical
GHA,Ghana,Northern,Northern Belt,2016,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,99.1,0.9,,,5.9,82.0,191.0,16.797,Workhorse,0.803651568781403,1.222374110991212,0.0819,HH,-0.2014,HL,0.1823,0.024,0.1143,0.026,10,16,2303508,43.4,44.4,46.58,35.25,55.26,82.56,1072919,812099,2303508,495403,516280,632600,592733,36972,29520,Workhorse,1.5024395893817444,2.482641155907301,Workhorse
GHA,Ghana,Northern,Northern Belt,2019,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,94.1,3.6,,,5.2,92.0,176.0,18.096,Workhorse,0.1532650071356485,0.5524090663287945,-0.0288,LH,0.2636,HH,-0.0823,0.354,0.2127,0.016,10,16,2303508,43.4,44.4,46.58,35.25,55.26,82.56,1072919,812099,2303508,495403,516280,632600,592733,36972,29520,Workhorse,-1.7808867231620034,1.7456301870019673,Critical
GHA,Ghana,Northern,Northern Belt,2022,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,96.7,3.0,80.7,79.6,5.4,81.0,181.0,17.907,Workhorse,0.4914660191914419,0.7438276505180568,0.0959,LL,1.474,HH,-0.1067,0.496,0.5696,0.001,13,16,2303508,43.4,44.4,46.58,35.25,55.26,82.56,1072919,812099,2303508,495403,516280,632600,592733,36972,29520,Workhorse,-0.6160121695168607,0.9891714186682524,Critical
GHA,Ghana,Oti,Northern Belt,2022,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,97.1,2.0,69.5,66.8,5.2,73.0,171.0,18.673,Workhorse,0.5434969441231012,0.5524090663287945,0.1048,LL,0.676,HH,-0.1067,0.496,0.5696,0.001,13,9,747248,38.16666666666666,41.82222222222222,40.78,47.71,41.87,72.18,304749,356519,747248,145760,154011,206188,209128,17908,14253,Workhorse,-0.3623600997158068,0.7981590067874862,Critical
GHA,Ghana,Savannah,Northern Belt,2022,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,95.9,4.1,73.1,71.0,5.8,116.0,196.0,16.534,Workhorse,0.3874041693281216,1.1266648188965804,-0.3571,LH,0.8429,HH,-0.1067,0.496,0.5696,0.001,13,7,653277,50.07142857142857,45.58571428571429,53.63,36.29,63.57,77.67,350337,237075,653277,135312,140907,178547,177086,11726,9699,Workhorse,-1.1233163091189775,1.3711962424297839,Critical
GHA,Ghana,Upper East,Northern Belt,1993,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,85.1,14.2,18.2,16.2,5.7,,194.0,14.93,Critical,-1.0174308038267097,1.03095552680195,0.0531,LL,0.1952,HH,0.2283,0.02,-0.0507,0.268,10,15,1301226,44.486666666666665,47.16,43.79,13.54,66.95,66.99,569773,176245,1301226,238364,250932,379659,350701,51940,29630,Critical,-0.0932571455238859,0.7583019916924486,Critical
GHA,Ghana,Upper East,Northern Belt,1998,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,78.0,10.5,19.1,18.2,4.4,42.0,145.0,17.727,Emerging,-1.94097972136368,-0.2132652704282537,0.2454,LL,-0.2501,LH,0.363,0.008,0.1156,0.049,10,15,1301226,44.486666666666665,47.16,43.79,13.54,66.95,66.99,569773,176245,1301226,238364,250932,379659,350701,51940,29630,Emerging,-0.9194179793994317,-0.2681558629469145,Emerging
GHA,Ghana,Upper East,Northern Belt,2003,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,85.3,14.4,28.6,26.0,4.7,83.0,155.0,18.149,Critical,-0.9914153413608788,0.0738626058556392,0.101,LL,0.0614,HH,0.2579,0.016,0.1109,0.051,10,15,1301226,44.486666666666665,47.16,43.79,13.54,66.95,66.99,569773,176245,1301226,238364,250932,379659,350701,51940,29630,Critical,-1.5262851838699314,0.09595395315108134,Critical
GHA,Ghana,Upper East,Northern Belt,2008,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,95.3,4.7,51.8,51.3,4.1,64.0,139.0,23.244,Resilient,0.3093577819306299,-0.5003931467121476,0.0219,HH,-0.0493,LH,0.1475,0.059,-0.0483,0.278,10,15,1301226,44.486666666666665,47.16,43.79,13.54,66.95,66.99,569773,176245,1301226,238364,250932,379659,350701,51940,29630,Resilient,0.019974862287199587,-0.10527936095154002,Resilient
GHA,Ghana,Upper East,Northern Belt,2014,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,98.7,1.3,89.3,89.0,4.9,71.0,157.0,20.143,Workhorse,0.7516206438497437,0.2652811900449015,0.0658,HH,0.3742,HH,0.0394,0.134,0.1969,0.022,10,15,1301226,44.486666666666665,47.16,43.79,13.54,66.95,66.99,569773,176245,1301226,238364,250932,379659,350701,51940,29630,Workhorse,0.7061814555259234,0.512105121658766,Workhorse
GHA,Ghana,Upper East,Northern Belt,2016,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,99.3,0.7,,,4.2,57.0,135.0,23.643,Resilient,0.8296670312472335,-0.404683854617516,0.8877,HH,0.0,HH,0.1823,0.024,0.1143,0.026,10,15,1301226,44.486666666666665,47.16,43.79,13.54,66.95,66.99,569773,176245,1301226,238364,250932,379659,350701,51940,29630,Resilient,1.6534385430884548,0.0,Resilient
GHA,Ghana,Upper East,Northern Belt,2019,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,99.6,0.4,,,4.4,86.0,147.0,22.636,Resilient,0.8686902249459785,-0.2132652704282537,-0.1412,HL,0.3774,HH,-0.0823,0.354,0.2127,0.016,10,15,1301226,44.486666666666665,47.16,43.79,13.54,66.95,66.99,569773,176245,1301226,238364,250932,379659,350701,51940,29630,Resilient,0.8880170853913961,0.6009546545416617,Workhorse
GHA,Ghana,Upper East,Northern Belt,2022,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,99.2,0.8,98.3,97.7,4.6,70.0,162.0,21.565,Resilient,0.8166593000143192,-0.0218466862389923,-0.5176,HL,0.6171,HH,-0.1067,0.496,0.5696,0.001,13,15,1301226,44.486666666666665,47.16,43.79,13.54,66.95,66.99,569773,176245,1301226,238364,250932,379659,350701,51940,29630,Resilient,0.9693132667397601,0.2251217711451877,Workhorse
GHA,Ghana,Upper West,Northern Belt,1993,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,74.6,25.4,22.1,22.1,5.2,,186.0,14.346,Critical,-2.3832425832827937,0.5524090663287945,0.2423,LL,0.0254,HH,0.2283,0.02,-0.0507,0.268,10,11,901502,39.37272727272728,45.76363636363636,45.15,16.11,61.67,66.79,407067,145238,901502,167147,174602,264115,247574,29923,18141,Critical,-1.599718727063568,0.05617051790314554,Critical
GHA,Ghana,Upper West,Northern Belt,1998,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,70.6,27.5,24.2,24.7,5.9,74.0,194.0,11.966,Critical,-2.903551832599397,1.222374110991212,0.0749,LL,0.6618,HH,0.363,0.008,0.1156,0.049,10,11,901502,39.37272727272728,45.76363636363636,45.15,16.11,61.67,66.79,407067,145238,901502,167147,174602,264115,247574,29923,18141,Critical,-1.7236370157535457,1.4806867214894879,Critical
GHA,Ghana,Upper West,Northern Belt,2003,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,91.9,7.6,35.5,35.5,5.5,68.0,178.0,16.709,Critical,-0.1329050799884819,0.8395369426126875,0.0067,LL,0.3939,HH,0.2579,0.016,0.1109,0.051,10,11,901502,39.37272727272728,45.76363636363636,45.15,16.11,61.67,66.79,407067,145238,901502,167147,174602,264115,247574,29923,18141,Critical,-0.013750316971798456,1.055493484661883,Critical
GHA,Ghana,Upper West,Northern Belt,2008,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,97.0,3.0,51.1,49.9,5.0,70.0,158.0,19.4,Workhorse,0.5304892128901868,0.3609904821395322,0.899,HH,0.1724,HH,0.1475,0.059,-0.0483,0.278,10,11,901502,39.37272727272728,45.76363636363636,45.15,16.11,61.67,66.79,407067,145238,901502,167147,174602,264115,247574,29923,18141,Workhorse,1.1518837252290046,0.8422348876123155,Workhorse
GHA,Ghana,Upper West,Northern Belt,2014,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,98.7,1.3,69.8,69.9,5.2,70.0,167.0,18.981,Workhorse,0.7516206438497437,0.5524090663287945,0.0658,HH,0.5458,HH,0.0394,0.134,0.1969,0.022,10,11,901502,39.37272727272728,45.76363636363636,45.15,16.11,61.67,66.79,407067,145238,901502,167147,174602,264115,247574,29923,18141,Workhorse,0.7061814555259234,0.861267704607924,Workhorse
GHA,Ghana,Upper West,Northern Belt,2016,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,96.7,3.3,,,4.3,42.0,139.0,22.488,Resilient,0.4914660191914419,-0.3089745625228853,-0.335,LH,0.0889,HH,0.1823,0.024,0.1143,0.026,10,11,901502,39.37272727272728,45.76363636363636,45.15,16.11,61.67,66.79,407067,145238,901502,167147,174602,264115,247574,29923,18141,Resilient,-0.3095478550987496,0.14603771505337013,Critical
GHA,Ghana,Upper West,Northern Belt,2019,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,97.0,3.0,,,4.3,90.0,144.0,22.558,Resilient,0.5304892128901868,-0.3089745625228853,-0.0715,LH,0.3057,HH,-0.0823,0.354,0.2127,0.016,10,11,901502,39.37272727272728,45.76363636363636,45.15,16.11,61.67,66.79,407067,145238,901502,167147,174602,264115,247574,29923,18141,Resilient,-0.37364653319748087,0.4578702129841227,Critical
GHA,Ghana,Upper West,Northern Belt,2022,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,98.4,0.7,91.7,92.8,4.5,57.0,150.0,21.867,Resilient,0.7125974501509988,-0.117555978333623,-0.0616,HL,0.3079,HH,-0.1067,0.496,0.5696,0.001,13,11,901502,39.37272727272728,45.76363636363636,45.15,16.11,61.67,66.79,407067,145238,901502,167147,174602,264115,247574,29923,18141,Resilient,0.46200912713764325,0.12961556520480505,Workhorse
GHA,Ghana,Volta,Southern Belt,1988,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,80.7,15.5,32.4,,7.2,141.0,237.0,11.208,Critical,-1.5897709780749725,2.466594908221416,-0.0734,LH,-0.6147,HL,-0.0435,0.158,-0.0978,0.299,8,18,1659040,28.827777777777776,44.11666666666667,25.13,32.0,52.67,57.18,416834,530960,1659040,276939,285649,520791,463166,70625,41870,Critical,-0.1873323191910842,0.8397778899066185,Critical
GHA,Ghana,Volta,Southern Belt,1993,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,85.8,12.8,34.3,33.5,5.4,71.0,183.0,15.889,Critical,-0.9263766851963036,0.7438276505180568,0.0054,HH,-0.1893,HL,0.2283,0.02,-0.0507,0.268,10,18,1659040,28.827777777777776,44.11666666666667,25.13,32.0,52.67,57.18,416834,530960,1659040,276939,285649,520791,463166,70625,41870,Critical,0.007173626578759983,0.33702310741886704,Workhorse
GHA,Ghana,Volta,Southern Belt,1998,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,82.8,16.6,33.8,32.6,4.3,80.0,147.0,19.256,Emerging,-1.316608622183756,-0.3089745625228853,-0.3213,LH,0.2143,LL,0.363,0.008,0.1156,0.049,10,18,1659040,28.827777777777776,44.11666666666667,25.13,32.0,52.67,57.18,416834,530960,1659040,276939,285649,520791,463166,70625,41870,Emerging,-0.3977623882508179,-0.3847453685760086,Emerging
GHA,Ghana,Volta,Southern Belt,2003,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,89.0,9.8,47.1,47.3,4.4,103.0,147.0,20.227,Emerging,-0.5101292857430203,-0.2132652704282537,-0.4128,LH,0.1917,LL,0.2579,0.016,0.1109,0.051,10,18,1659040,28.827777777777776,44.11666666666667,25.13,32.0,52.67,57.18,416834,530960,1659040,276939,285649,520791,463166,70625,41870,Emerging,-0.6783489706088573,-0.26387337116546916,Emerging
GHA,Ghana,Volta,Southern Belt,2008,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,93.2,6.8,55.0,55.0,3.8,79.0,130.0,24.526,Resilient,0.0361954260394138,-0.7875210229960407,0.4283,LL,0.2094,LL,0.1475,0.059,-0.0483,0.278,10,18,1659040,28.827777777777776,44.11666666666667,25.13,32.0,52.67,57.18,416834,530960,1659040,276939,285649,520791,463166,70625,41870,Resilient,-1.378265497817377,-0.4211174438061582,Emerging
GHA,Ghana,Volta,Southern Belt,2014,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,94.2,5.4,70.5,69.8,4.3,107.0,146.0,21.907,Resilient,0.1662727383685647,-0.3089745625228853,-0.1695,LH,0.1168,LL,0.0394,0.134,0.1969,0.022,10,18,1659040,28.827777777777776,44.11666666666667,25.13,32.0,52.67,57.18,416834,530960,1659040,276939,285649,520791,463166,70625,41870,Resilient,-1.5800175012126765,-0.18622004423955124,Emerging
GHA,Ghana,Volta,Southern Belt,2016,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,95.0,5.0,,,4.2,68.0,145.0,22.619,Resilient,0.270334588231885,-0.404683854617516,0.5145,LL,-0.0,HL,0.1823,0.024,0.1143,0.026,10,18,1659040,28.827777777777776,44.11666666666667,25.13,32.0,52.67,57.18,416834,530960,1659040,276939,285649,520791,463166,70625,41870,Resilient,-1.5930389616057727,0.0,Emerging
GHA,Ghana,Volta,Southern Belt,2019,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,94.6,5.4,,,4.1,90.0,141.0,23.073,Resilient,0.2183036633002239,-0.5003931467121476,-1.1031,LH,-0.172,HL,-0.0823,0.354,0.2127,0.016,10,18,1659040,28.827777777777776,44.11666666666667,25.13,32.0,52.67,57.18,416834,530960,1659040,276939,285649,520791,463166,70625,41870,Resilient,-1.5382591042026035,0.17170132986904602,Critical
GHA,Ghana,Volta,Southern Belt,2022,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,98.3,1.2,82.1,79.1,3.9,54.0,130.0,25.205,Resilient,0.6995897189180826,-0.6918117309014095,-0.0343,HL,0.1681,LL,-0.1067,0.496,0.5696,0.001,13,18,1659040,28.827777777777776,44.11666666666667,25.13,32.0,52.67,57.18,416834,530960,1659040,276939,285649,520791,463166,70625,41870,Resilient,0.398596109687373,-0.44342167043749303,Resilient
GHA,Ghana,Western,Southern Belt,1988,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,92.0,4.5,41.9,,6.4,134.0,219.0,14.375,Critical,-0.1198973487555676,1.7009205714643674,0.2685,HH,0.015,LL,-0.0435,0.158,-0.0978,0.299,8,14,2060585,27.6,43.33571428571429,23.46,36.24,48.82,55.39,483403,746807,2060585,350454,359013,626071,654890,38833,31324,Critical,0.6811210990075828,-0.0711676177886965,Resilient
GHA,Ghana,Western,Southern Belt,1993,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,87.1,11.1,39.3,35.9,5.4,150.0,189.0,16.13,Critical,-0.7572761791684077,0.7438276505180568,0.1513,HH,-0.2287,HL,0.2283,0.02,-0.0507,0.268,10,14,2060585,27.6,43.33571428571429,23.46,36.24,48.82,55.39,483403,746807,2060585,350454,359013,626071,654890,38833,31324,Critical,0.19368791762652973,0.33702310741886704,Workhorse
GHA,Ghana,Western,Southern Belt,1998,Ghana DHS subnational — access-to-health-care_subnational_gha.csv,Ghana DHS subnational — fertility-rates_subnational_gha.csv,Ghana Population & Housing Census / GHS — Master Sheet.xlsx,90.0,8.9,41.7,40.8,4.3,87.0,152.0,20.93,Emerging,-0.3800519734138693,-0.3089745625228853,0.3596,HH,0.1271,LL,0.363,0.008,0.1156,0.049,10,14,2060585,27.6,43.33571428571429,23.46,36.24,48.82,55.39,483403,746807,2060585,350454,359013,626071,654890,38833,31324,Emerging,0.38472099847210356,-0.3847453685760086,Resilient
